CustomerID;FirstName;LastName;EmailAddress;LocationCity;LocationState;LocationCountry;Gender;AgeGroup;CustomerType
9899;Peter;Miller;peter.miller9899@example.com;Berlin;NSW;Japan;Female;18-24;New
9900;Chris;Williams;chris.williams9900@example.com;Tokyo;TKY;Germany;Male;35-44;New
9901;Emily;Doe;emily.doe9901@example.com;Tokyo;NY;Canada;Male;55-64;New
9902;John;Doe;john.doe9902@example.com;London;NY;Canada;Other;18-24;VIP
9903;Laura;Brown;laura.brown9903@example.com;Toronto;ENG;Germany;Other;65+;VIP
9904;John;Miller;john.miller9904@example.com;Toronto;IDF;Germany;Male;25-34;VIP
9905;Peter;Brown;peter.brown9905@example.com;Toronto;NY;France;Other;25-34;Returning
9906;Emily;Jones;emily.jones9906@example.com;London;IDF;UK;Male;18-24;New
9907;Sarah;Miller;sarah.miller9907@example.com;Berlin;ON;USA;Female;55-64;VIP
9908;Laura;Smith;laura.smith9908@example.com;Sydney;NY;Japan;Female;25-34;Returning
9909;Chris;Williams;chris.williams9909@example.com;Paris;ENG;France;Male;55-64;Returning
9910;Chris;Miller;chris.miller9910@example.com;Sydney;ENG;France;Other;55-64;Returning
9911;Chris;Jones;chris.jones9911@example.com;London;TKY;Canada;Other;55-64;Returning
9912;John;Jones;john.jones9912@example.com;Sydney;ENG;Canada;Male;18-24;VIP
9913;Peter;Miller;peter.miller9913@example.com;New York;NY;France;Other;18-24;VIP
9914;Peter;Garcia;peter.garcia9914@example.com;London;ON;France;Other;35-44;VIP
9915;Peter;Doe;peter.doe9915@example.com;Toronto;ENG;UK;Other;65+;VIP
9916;Jane;Brown;jane.brown9916@example.com;Toronto;NSW;Australia;Female;35-44;New
9917;Sarah;Doe;sarah.doe9917@example.com;London;NSW;Japan;Male;18-24;New
9918;Peter;Garcia;peter.garcia9918@example.com;New York;NY;France;Male;25-34;Returning
9919;John;Garcia;john.garcia9919@example.com;New York;BE;Canada;Female;18-24;VIP
9920;Peter;Doe;peter.doe9920@example.com;Toronto;NSW;Germany;Male;18-24;New
9921;Laura;Smith;laura.smith9921@example.com;New York;ON;UK;Female;65+;VIP
9922;Laura;Brown;laura.brown9922@example.com;Berlin;NY;UK;Male;65+;New
9923;Emily;Doe;emily.doe9923@example.com;Sydney;BE;Australia;Other;65+;New
9924;Laura;Davis;laura.davis9924@example.com;New York;BE;UK;Male;65+;New
9925;Sarah;Jones;sarah.jones9925@example.com;Sydney;NY;Canada;Other;65+;Returning
9926;Jane;Doe;jane.doe9926@example.com;Toronto;IDF;Germany;Other;18-24;Returning
9927;Jane;Jones;jane.jones9927@example.com;London;NY;Germany;Other;45-54;VIP
9928;David;Davis;david.davis9928@example.com;Toronto;ON;UK;Other;35-44;Returning
9929;Jane;Brown;jane.brown9929@example.com;London;BE;USA;Other;25-34;New
9930;Emily;Miller;emily.miller9930@example.com;London;IDF;Australia;Male;65+;VIP
9931;Laura;Garcia;laura.garcia9931@example.com;London;ON;Japan;Male;55-64;VIP
9932;Sarah;Williams;sarah.williams9932@example.com;Tokyo;TKY;Australia;Male;55-64;New
9933;John;Davis;john.davis9933@example.com;Paris;ENG;Japan;Male;25-34;Returning
9934;Peter;Smith;peter.smith9934@example.com;London;IDF;Germany;Female;18-24;VIP
9935;John;Doe;john.doe9935@example.com;New York;ENG;Germany;Male;45-54;New
9936;Laura;Garcia;laura.garcia9936@example.com;Paris;BE;France;Other;35-44;VIP
9937;Jane;Jones;jane.jones9937@example.com;London;TKY;UK;Other;45-54;Returning
9938;Emily;Brown;emily.brown9938@example.com;New York;ENG;France;Female;65+;Returning
9939;David;Jones;david.jones9939@example.com;London;ENG;UK;Male;35-44;New
9940;John;Miller;john.miller9940@example.com;London;ENG;UK;Other;25-34;Returning
9941;Jane;Davis;jane.davis9941@example.com;London;ENG;UK;Other;18-24;New
9942;Emily;Smith;emily.smith9942@example.com;Tokyo;IDF;Germany;Female;25-34;VIP
9943;Laura;Miller;laura.miller9943@example.com;Berlin;ENG;Canada;Female;45-54;VIP
9944;Emily;Jones;emily.jones9944@example.com;New York;BE;UK;Female;25-34;VIP
9945;Chris;Davis;chris.davis9945@example.com;Sydney;TKY;Canada;Other;18-24;New
9946;Sarah;Miller;sarah.miller9946@example.com;New York;NSW;Australia;Male;18-24;VIP
9947;Peter;Miller;peter.miller9947@example.com;Sydney;BE;USA;Male;45-54;VIP
9948;David;Doe;david.doe9948@example.com;Tokyo;IDF;Australia;Male;25-34;Returning
9949;Emily;Williams;emily.williams9949@example.com;New York;ON;France;Other;25-34;VIP
9950;Chris;Jones;chris.jones9950@example.com;Paris;BE;USA;Other;45-54;VIP
9951;Emily;Smith;emily.smith9951@example.com;Sydney;TKY;UK;Male;55-64;New
9952;Laura;Smith;laura.smith9952@example.com;London;TKY;UK;Other;65+;Returning
9953;Sarah;Williams;sarah.williams9953@example.com;Sydney;BE;Japan;Other;45-54;New
9954;Sarah;Jones;sarah.jones9954@example.com;New York;IDF;Australia;Male;55-64;New
9955;Sarah;Jones;sarah.jones9955@example.com;Berlin;ENG;Australia;Other;55-64;New
9956;Jane;Garcia;jane.garcia9956@example.com;London;NSW;Canada;Other;35-44;Returning
9957;Sarah;Jones;sarah.jones9957@example.com;London;TKY;UK;Male;45-54;New
9958;Emily;Brown;emily.brown9958@example.com;Berlin;BE;Germany;Other;25-34;New
9959;Sarah;Brown;sarah.brown9959@example.com;Tokyo;NY;Australia;Other;25-34;New
9960;Peter;Brown;peter.brown9960@example.com;Berlin;NY;UK;Female;25-34;VIP
9961;Chris;Smith;chris.smith9961@example.com;Sydney;ENG;Japan;Female;18-24;VIP
9962;Jane;Jones;jane.jones9962@example.com;Sydney;ENG;Germany;Male;25-34;New
9963;Sarah;Doe;sarah.doe9963@example.com;New York;TKY;UK;Male;25-34;Returning
9964;Chris;Davis;chris.davis9964@example.com;Toronto;ON;UK;Male;45-54;Returning
9965;Emily;Brown;emily.brown9965@example.com;Toronto;NSW;Australia;Male;45-54;New
9966;John;Williams;john.williams9966@example.com;Toronto;ENG;France;Female;65+;VIP
9967;Laura;Smith;laura.smith9967@example.com;Tokyo;IDF;Australia;Male;18-24;New
9968;Chris;Davis;chris.davis9968@example.com;New York;BE;UK;Female;35-44;New
9969;David;Miller;david.miller9969@example.com;Berlin;BE;France;Other;55-64;New
9970;Chris;Jones;chris.jones9970@example.com;Toronto;NY;Japan;Male;35-44;New
9971;Peter;Brown;peter.brown9971@example.com;New York;ON;Germany;Other;18-24;New
9972;Emily;Williams;emily.williams9972@example.com;Sydney;NSW;Canada;Male;18-24;VIP
9973;Emily;Jones;emily.jones9973@example.com;Tokyo;ON;Australia;Female;65+;New
9974;Sarah;Miller;sarah.miller9974@example.com;London;TKY;Australia;Male;35-44;Returning
9975;John;Williams;john.williams9975@example.com;London;NY;Germany;Female;35-44;VIP
9976;Jane;Garcia;jane.garcia9976@example.com;Sydney;NSW;Germany;Other;25-34;Returning
9977;Emily;Miller;emily.miller9977@example.com;Tokyo;NY;Japan;Male;55-64;Returning
9978;John;Miller;john.miller9978@example.com;Paris;IDF;USA;Female;45-54;New
9979;John;Miller;john.miller9979@example.com;Toronto;IDF;UK;Female;65+;New
9980;Emily;Miller;emily.miller9980@example.com;Berlin;BE;Germany;Other;18-24;VIP
9981;John;Brown;john.brown9981@example.com;Berlin;IDF;Australia;Male;65+;New
9982;Emily;Jones;emily.jones9982@example.com;Tokyo;NY;UK;Male;18-24;VIP
9983;John;Jones;john.jones9983@example.com;Paris;NSW;UK;Female;35-44;New
9984;Chris;Jones;chris.jones9984@example.com;Toronto;IDF;France;Male;18-24;Returning
9985;Jane;Miller;jane.miller9985@example.com;Paris;IDF;Australia;Other;65+;VIP
9986;John;Doe;john.doe9986@example.com;New York;NY;Canada;Male;35-44;VIP
9987;Chris;Davis;chris.davis9987@example.com;Paris;BE;Canada;Other;18-24;Returning
9988;Chris;Williams;chris.williams9988@example.com;New York;ON;Canada;Female;18-24;New
9989;Emily;Brown;emily.brown9989@example.com;Sydney;ON;Canada;Male;18-24;VIP
9990;Sarah;Smith;sarah.smith9990@example.com;New York;NSW;UK;Female;25-34;Returning
9991;David;Brown;david.brown9991@example.com;London;TKY;USA;Male;25-34;Returning
9992;Chris;Davis;chris.davis9992@example.com;London;BE;USA;Female;25-34;VIP
9993;Emily;Davis;emily.davis9993@example.com;Sydney;ENG;Canada;Female;25-34;Returning
9994;John;Brown;john.brown9994@example.com;Toronto;TKY;Australia;Female;65+;Returning
9995;John;Davis;john.davis9995@example.com;Toronto;BE;Japan;Other;65+;VIP
9996;Laura;Jones;laura.jones9996@example.com;Tokyo;NSW;Germany;Other;55-64;VIP
9997;Chris;Smith;chris.smith9997@example.com;Tokyo;ON;UK;Male;18-24;VIP
9998;Jane;Smith;jane.smith9998@example.com;London;BE;Australia;Other;65+;New
9999;Jane;Williams;jane.williams9999@example.com;Tokyo;ON;Germany;Female;35-44;New
10000;Sarah;Garcia;sarah.garcia10000@example.com;New York;ENG;Germany;Other;65+;Returning
10001;Emily;Davis;emily.davis10001@example.com;London;BE;Germany;Male;45-54;New
10002;Emily;Williams;emily.williams10002@example.com;Berlin;IDF;UK;Female;18-24;VIP
10003;Chris;Smith;chris.smith10003@example.com;New York;NY;Japan;Male;45-54;Returning
10004;Emily;Doe;emily.doe10004@example.com;London;NSW;UK;Female;25-34;Returning
10005;John;Davis;john.davis10005@example.com;Tokyo;TKY;Germany;Other;18-24;Returning
10006;Chris;Jones;chris.jones10006@example.com;New York;ENG;USA;Other;45-54;New
10007;Chris;Williams;chris.williams10007@example.com;Tokyo;ENG;Canada;Other;55-64;New
10008;Peter;Doe;peter.doe10008@example.com;Tokyo;TKY;Canada;Female;18-24;New
10009;Peter;Davis;peter.davis10009@example.com;Paris;NSW;Japan;Female;45-54;New
10010;John;Brown;john.brown10010@example.com;Paris;IDF;Australia;Male;65+;New
10011;Sarah;Miller;sarah.miller10011@example.com;Sydney;NY;Australia;Male;55-64;New
10012;Peter;Doe;peter.doe10012@example.com;Tokyo;TKY;Japan;Male;45-54;VIP
10013;Chris;Miller;chris.miller10013@example.com;London;NY;France;Female;55-64;Returning
10014;David;Garcia;david.garcia10014@example.com;Tokyo;BE;Germany;Other;25-34;VIP
10015;Chris;Smith;chris.smith10015@example.com;Paris;NY;Japan;Male;55-64;Returning
10016;David;Garcia;david.garcia10016@example.com;Berlin;TKY;Japan;Male;18-24;Returning
10017;Chris;Davis;chris.davis10017@example.com;Berlin;IDF;Japan;Male;45-54;Returning
10018;Peter;Miller;peter.miller10018@example.com;Toronto;TKY;UK;Other;45-54;Returning
10019;Emily;Williams;emily.williams10019@example.com;Toronto;NSW;USA;Female;35-44;Returning
10020;Sarah;Davis;sarah.davis10020@example.com;Tokyo;TKY;France;Male;18-24;New
10021;Peter;Jones;peter.jones10021@example.com;Toronto;ENG;UK;Male;25-34;Returning
10022;John;Garcia;john.garcia10022@example.com;Berlin;BE;Canada;Male;18-24;VIP
10023;Emily;Miller;emily.miller10023@example.com;Sydney;ON;Australia;Other;35-44;Returning
10024;John;Miller;john.miller10024@example.com;Berlin;ON;Canada;Female;18-24;VIP
10025;Jane;Smith;jane.smith10025@example.com;Berlin;NY;Germany;Male;45-54;New
10026;Peter;Davis;peter.davis10026@example.com;Paris;NSW;Japan;Female;35-44;VIP
10027;Jane;Davis;jane.davis10027@example.com;Tokyo;NSW;Australia;Female;18-24;New
10028;Jane;Smith;jane.smith10028@example.com;Toronto;NSW;Canada;Male;25-34;New
10029;Laura;Garcia;laura.garcia10029@example.com;New York;ENG;USA;Female;25-34;New
10030;John;Williams;john.williams10030@example.com;Sydney;BE;UK;Other;25-34;New
10031;Chris;Smith;chris.smith10031@example.com;Paris;ON;Canada;Female;55-64;New
10032;David;Miller;david.miller10032@example.com;Sydney;TKY;France;Other;65+;New
10033;Sarah;Brown;sarah.brown10033@example.com;Paris;NY;UK;Male;65+;VIP
10034;John;Jones;john.jones10034@example.com;Berlin;NY;Australia;Female;25-34;Returning
10035;Peter;Davis;peter.davis10035@example.com;New York;NY;Australia;Female;35-44;VIP
10036;John;Doe;john.doe10036@example.com;New York;NSW;USA;Female;18-24;VIP
10037;John;Williams;john.williams10037@example.com;London;IDF;Australia;Male;65+;New
10038;David;Brown;david.brown10038@example.com;Sydney;NSW;Germany;Other;55-64;VIP
10039;Sarah;Garcia;sarah.garcia10039@example.com;London;NSW;France;Other;55-64;VIP
10040;Peter;Brown;peter.brown10040@example.com;New York;ENG;Canada;Male;45-54;New
10041;Jane;Williams;jane.williams10041@example.com;London;BE;USA;Male;65+;VIP
10042;Peter;Miller;peter.miller10042@example.com;London;ON;Germany;Male;45-54;Returning
10043;John;Doe;john.doe10043@example.com;New York;ON;Australia;Female;18-24;New
10044;Peter;Jones;peter.jones10044@example.com;London;NY;USA;Male;18-24;Returning
10045;Emily;Smith;emily.smith10045@example.com;Toronto;IDF;Canada;Female;65+;New
10046;Chris;Miller;chris.miller10046@example.com;Sydney;TKY;France;Female;65+;New
10047;Emily;Smith;emily.smith10047@example.com;Sydney;ENG;UK;Other;25-34;New
10048;Laura;Davis;laura.davis10048@example.com;Berlin;ENG;UK;Male;35-44;New
10049;David;Williams;david.williams10049@example.com;Toronto;IDF;France;Male;18-24;New
10050;Peter;Garcia;peter.garcia10050@example.com;Toronto;NSW;France;Female;35-44;New
10051;Laura;Brown;laura.brown10051@example.com;Sydney;ENG;France;Female;45-54;VIP
10052;Chris;Williams;chris.williams10052@example.com;New York;NSW;Japan;Female;45-54;VIP
10053;Emily;Garcia;emily.garcia10053@example.com;Toronto;NY;USA;Male;25-34;New
10054;Emily;Smith;emily.smith10054@example.com;Berlin;NY;Australia;Other;45-54;New
10055;John;Smith;john.smith10055@example.com;Sydney;BE;Australia;Male;25-34;New
10056;David;Jones;david.jones10056@example.com;Toronto;TKY;France;Female;25-34;New
10057;Emily;Smith;emily.smith10057@example.com;Paris;ENG;USA;Other;45-54;VIP
10058;John;Davis;john.davis10058@example.com;Tokyo;ENG;Canada;Other;65+;Returning
10059;Peter;Williams;peter.williams10059@example.com;Paris;NY;Germany;Other;25-34;VIP
10060;David;Davis;david.davis10060@example.com;London;TKY;USA;Female;45-54;New
10061;Laura;Doe;laura.doe10061@example.com;Toronto;NSW;Canada;Female;25-34;New
10062;David;Doe;david.doe10062@example.com;Toronto;BE;France;Female;35-44;New
10063;John;Jones;john.jones10063@example.com;Toronto;BE;Germany;Female;55-64;VIP
10064;Peter;Miller;peter.miller10064@example.com;London;BE;Germany;Female;25-34;New
10065;Peter;Davis;peter.davis10065@example.com;Paris;ON;France;Female;65+;VIP
10066;Peter;Williams;peter.williams10066@example.com;Tokyo;ENG;USA;Female;18-24;Returning
10067;Chris;Garcia;chris.garcia10067@example.com;Sydney;ENG;UK;Female;65+;New
10068;Emily;Smith;emily.smith10068@example.com;New York;NSW;Germany;Female;18-24;New
10069;David;Garcia;david.garcia10069@example.com;Toronto;TKY;Japan;Female;25-34;VIP
10070;John;Garcia;john.garcia10070@example.com;Paris;BE;France;Male;25-34;VIP
10071;Jane;Jones;jane.jones10071@example.com;London;NY;Australia;Male;25-34;VIP
10072;Peter;Garcia;peter.garcia10072@example.com;Toronto;BE;Japan;Other;18-24;VIP
10073;Chris;Smith;chris.smith10073@example.com;Toronto;ON;Canada;Female;25-34;New
10074;Laura;Brown;laura.brown10074@example.com;London;TKY;France;Other;65+;New
10075;Chris;Jones;chris.jones10075@example.com;Toronto;NSW;UK;Other;25-34;Returning
10076;John;Doe;john.doe10076@example.com;New York;NSW;Australia;Female;18-24;Returning
10077;Emily;Smith;emily.smith10077@example.com;London;NY;Germany;Female;25-34;VIP
10078;David;Miller;david.miller10078@example.com;Sydney;NSW;USA;Female;65+;Returning
10079;Jane;Williams;jane.williams10079@example.com;Berlin;NY;Australia;Other;55-64;New
10080;Sarah;Williams;sarah.williams10080@example.com;New York;NSW;Australia;Female;65+;Returning
10081;Peter;Smith;peter.smith10081@example.com;London;NY;Australia;Female;35-44;New
10082;Laura;Smith;laura.smith10082@example.com;New York;ENG;Germany;Female;45-54;VIP
10083;John;Garcia;john.garcia10083@example.com;Toronto;NY;Canada;Other;25-34;Returning
10084;Sarah;Miller;sarah.miller10084@example.com;Tokyo;NY;France;Female;18-24;New
10085;David;Miller;david.miller10085@example.com;Toronto;ON;Australia;Other;65+;VIP
10086;Laura;Jones;laura.jones10086@example.com;Tokyo;TKY;USA;Male;45-54;Returning
10087;John;Brown;john.brown10087@example.com;New York;ON;UK;Other;45-54;VIP
10088;Chris;Jones;chris.jones10088@example.com;Toronto;NSW;Germany;Other;18-24;VIP
10089;Emily;Garcia;emily.garcia10089@example.com;New York;NSW;France;Male;25-34;VIP
10090;David;Jones;david.jones10090@example.com;Paris;IDF;USA;Female;35-44;New
10091;David;Williams;david.williams10091@example.com;Paris;ENG;Germany;Female;65+;Returning
10092;Sarah;Williams;sarah.williams10092@example.com;Sydney;ENG;France;Other;65+;New
10093;Sarah;Garcia;sarah.garcia10093@example.com;Toronto;NY;Australia;Other;65+;VIP
10094;David;Williams;david.williams10094@example.com;New York;ON;Australia;Female;65+;New
10095;Emily;Brown;emily.brown10095@example.com;London;BE;Japan;Female;35-44;Returning
10096;Emily;Brown;emily.brown10096@example.com;Berlin;BE;USA;Other;45-54;New
10097;Peter;Smith;peter.smith10097@example.com;Paris;BE;Japan;Female;55-64;New
10098;John;Garcia;john.garcia10098@example.com;Tokyo;ENG;Germany;Male;25-34;Returning
10099;John;Brown;john.brown10099@example.com;Toronto;ENG;Japan;Male;65+;New
10100;John;Garcia;john.garcia10100@example.com;New York;NY;Germany;Female;25-34;VIP
10101;Chris;Davis;chris.davis10101@example.com;Tokyo;NY;France;Female;25-34;Returning
10102;Jane;Jones;jane.jones10102@example.com;Sydney;NSW;UK;Female;55-64;New
10103;John;Jones;john.jones10103@example.com;Sydney;NY;UK;Female;25-34;VIP
10104;John;Doe;john.doe10104@example.com;Berlin;NSW;Canada;Male;55-64;Returning
10105;Peter;Garcia;peter.garcia10105@example.com;Paris;BE;Japan;Male;25-34;VIP
10106;David;Miller;david.miller10106@example.com;Berlin;ENG;Canada;Other;45-54;New
10107;David;Doe;david.doe10107@example.com;Toronto;IDF;UK;Male;65+;New
10108;David;Brown;david.brown10108@example.com;Toronto;ON;Germany;Female;55-64;VIP
10109;Peter;Doe;peter.doe10109@example.com;New York;ON;UK;Other;65+;New
10110;Sarah;Smith;sarah.smith10110@example.com;New York;BE;Japan;Male;25-34;Returning
10111;Laura;Miller;laura.miller10111@example.com;Paris;NSW;Germany;Female;55-64;New
10112;Jane;Davis;jane.davis10112@example.com;London;NSW;Australia;Other;65+;VIP
10113;David;Smith;david.smith10113@example.com;Toronto;TKY;Germany;Female;35-44;New
10114;Emily;Davis;emily.davis10114@example.com;New York;ENG;Japan;Male;18-24;New
10115;Chris;Smith;chris.smith10115@example.com;New York;ON;Germany;Male;55-64;VIP
10116;Jane;Davis;jane.davis10116@example.com;Berlin;ENG;Canada;Other;55-64;Returning
10117;Emily;Williams;emily.williams10117@example.com;Paris;IDF;Germany;Female;25-34;VIP
10118;Laura;Garcia;laura.garcia10118@example.com;New York;NSW;France;Female;65+;New
10119;Peter;Miller;peter.miller10119@example.com;London;NSW;Canada;Male;55-64;VIP
10120;Chris;Garcia;chris.garcia10120@example.com;Sydney;NSW;Japan;Other;65+;VIP
10121;Laura;Smith;laura.smith10121@example.com;Toronto;BE;UK;Female;35-44;New
10122;Emily;Smith;emily.smith10122@example.com;New York;ENG;USA;Male;18-24;New
10123;Sarah;Doe;sarah.doe10123@example.com;Sydney;NSW;Japan;Male;55-64;VIP
10124;Emily;Garcia;emily.garcia10124@example.com;New York;BE;Australia;Other;35-44;New
10125;Jane;Brown;jane.brown10125@example.com;Toronto;IDF;France;Female;18-24;VIP
10126;Jane;Garcia;jane.garcia10126@example.com;Toronto;NY;France;Other;18-24;VIP
10127;Sarah;Jones;sarah.jones10127@example.com;London;BE;Australia;Other;18-24;New
10128;Laura;Williams;laura.williams10128@example.com;Paris;NY;USA;Other;45-54;New
10129;Laura;Garcia;laura.garcia10129@example.com;Sydney;TKY;Australia;Other;18-24;Returning
10130;John;Garcia;john.garcia10130@example.com;New York;ENG;Japan;Female;25-34;VIP
10131;Peter;Smith;peter.smith10131@example.com;Sydney;NSW;Canada;Male;55-64;VIP
10132;Laura;Garcia;laura.garcia10132@example.com;New York;TKY;Australia;Male;18-24;New
10133;Chris;Miller;chris.miller10133@example.com;New York;NSW;Germany;Other;65+;New
10134;Laura;Jones;laura.jones10134@example.com;Sydney;ON;France;Other;45-54;Returning
10135;David;Miller;david.miller10135@example.com;London;IDF;UK;Female;18-24;VIP
10136;Peter;Williams;peter.williams10136@example.com;Paris;IDF;Germany;Male;18-24;VIP
10137;Jane;Davis;jane.davis10137@example.com;New York;BE;France;Male;18-24;New
10138;Peter;Miller;peter.miller10138@example.com;Berlin;ENG;USA;Male;25-34;New
10139;Laura;Garcia;laura.garcia10139@example.com;New York;NY;France;Female;18-24;New
10140;Laura;Jones;laura.jones10140@example.com;Toronto;NY;France;Other;55-64;VIP
10141;Peter;Miller;peter.miller10141@example.com;New York;ON;France;Female;18-24;New
10142;Sarah;Davis;sarah.davis10142@example.com;Berlin;BE;Australia;Male;55-64;VIP
10143;Peter;Williams;peter.williams10143@example.com;London;NY;France;Female;55-64;VIP
10144;Chris;Williams;chris.williams10144@example.com;Berlin;BE;UK;Male;45-54;New
10145;John;Davis;john.davis10145@example.com;London;BE;Canada;Male;18-24;VIP
10146;Sarah;Smith;sarah.smith10146@example.com;London;BE;France;Other;35-44;New
10147;John;Brown;john.brown10147@example.com;Paris;ON;Japan;Male;65+;VIP
10148;Laura;Brown;laura.brown10148@example.com;New York;BE;Japan;Female;35-44;New
10149;Laura;Smith;laura.smith10149@example.com;Paris;NY;France;Female;45-54;VIP
10150;Peter;Miller;peter.miller10150@example.com;Sydney;ENG;Australia;Male;55-64;VIP
10151;Jane;Williams;jane.williams10151@example.com;Toronto;NY;Canada;Female;35-44;VIP
10152;John;Smith;john.smith10152@example.com;Tokyo;NSW;Germany;Other;65+;VIP
10153;Laura;Miller;laura.miller10153@example.com;Toronto;ON;UK;Other;25-34;Returning
10154;Emily;Garcia;emily.garcia10154@example.com;Paris;BE;USA;Other;25-34;New
10155;David;Jones;david.jones10155@example.com;Paris;NY;Japan;Other;65+;VIP
10156;Sarah;Garcia;sarah.garcia10156@example.com;Berlin;ENG;Australia;Male;18-24;Returning
10157;Jane;Jones;jane.jones10157@example.com;London;TKY;Japan;Male;45-54;VIP
10158;David;Garcia;david.garcia10158@example.com;Toronto;ENG;France;Female;55-64;New
10159;Peter;Doe;peter.doe10159@example.com;Berlin;ON;Japan;Other;18-24;New
10160;Chris;Brown;chris.brown10160@example.com;Toronto;BE;USA;Other;45-54;Returning
10161;Sarah;Jones;sarah.jones10161@example.com;Tokyo;BE;USA;Other;45-54;Returning
10162;Emily;Davis;emily.davis10162@example.com;Sydney;TKY;Australia;Male;25-34;New
10163;John;Miller;john.miller10163@example.com;Paris;ENG;Australia;Male;25-34;New
10164;Emily;Jones;emily.jones10164@example.com;Paris;ON;Japan;Other;65+;Returning
10165;Sarah;Garcia;sarah.garcia10165@example.com;Toronto;IDF;Canada;Other;45-54;New
10166;Emily;Jones;emily.jones10166@example.com;Sydney;BE;France;Male;55-64;New
10167;Peter;Davis;peter.davis10167@example.com;Paris;ON;Canada;Other;55-64;VIP
10168;Jane;Garcia;jane.garcia10168@example.com;Berlin;ENG;Australia;Other;25-34;Returning
10169;Laura;Smith;laura.smith10169@example.com;Toronto;ENG;France;Other;55-64;New
10170;Laura;Davis;laura.davis10170@example.com;Berlin;ON;USA;Female;18-24;Returning
10171;Sarah;Garcia;sarah.garcia10171@example.com;Sydney;IDF;USA;Other;45-54;Returning
10172;Chris;Miller;chris.miller10172@example.com;Toronto;TKY;UK;Female;45-54;VIP
10173;Emily;Jones;emily.jones10173@example.com;Paris;ON;Japan;Other;45-54;New
10174;Sarah;Miller;sarah.miller10174@example.com;London;IDF;Australia;Male;25-34;VIP
10175;David;Miller;david.miller10175@example.com;New York;BE;France;Female;25-34;VIP
10176;David;Garcia;david.garcia10176@example.com;Berlin;ON;Canada;Other;25-34;New
10177;David;Davis;david.davis10177@example.com;Paris;BE;Australia;Male;25-34;New
10178;Chris;Garcia;chris.garcia10178@example.com;Toronto;TKY;Germany;Other;45-54;New
10179;Emily;Jones;emily.jones10179@example.com;Paris;IDF;Canada;Male;25-34;Returning
10180;Peter;Smith;peter.smith10180@example.com;Tokyo;NY;Canada;Other;35-44;New
10181;John;Doe;john.doe10181@example.com;Berlin;BE;USA;Female;35-44;New
10182;Peter;Doe;peter.doe10182@example.com;Berlin;BE;UK;Female;65+;Returning
10183;Laura;Brown;laura.brown10183@example.com;London;ENG;France;Other;45-54;Returning
10184;Laura;Brown;laura.brown10184@example.com;New York;ENG;France;Male;35-44;Returning
10185;Laura;Doe;laura.doe10185@example.com;Toronto;TKY;USA;Male;45-54;VIP
10186;Chris;Jones;chris.jones10186@example.com;Sydney;ENG;Australia;Other;45-54;Returning
10187;Emily;Williams;emily.williams10187@example.com;New York;BE;UK;Other;18-24;VIP
10188;Emily;Williams;emily.williams10188@example.com;Tokyo;ENG;Australia;Male;65+;VIP
10189;John;Doe;john.doe10189@example.com;London;IDF;Japan;Female;25-34;VIP
10190;Jane;Doe;jane.doe10190@example.com;Toronto;ENG;Australia;Other;25-34;New
10191;Peter;Miller;peter.miller10191@example.com;Berlin;NY;France;Female;25-34;New
10192;Emily;Davis;emily.davis10192@example.com;Berlin;TKY;France;Male;35-44;New
10193;John;Williams;john.williams10193@example.com;Paris;NSW;Japan;Other;18-24;New
10194;Jane;Smith;jane.smith10194@example.com;New York;IDF;Germany;Other;55-64;VIP
10195;Chris;Garcia;chris.garcia10195@example.com;New York;BE;Australia;Male;55-64;VIP
10196;Sarah;Garcia;sarah.garcia10196@example.com;New York;NY;USA;Male;35-44;VIP
10197;Emily;Smith;emily.smith10197@example.com;New York;NY;Australia;Female;45-54;VIP
10198;Laura;Miller;laura.miller10198@example.com;Toronto;TKY;Canada;Other;25-34;VIP
10199;Emily;Brown;emily.brown10199@example.com;Tokyo;BE;UK;Female;45-54;VIP
10200;Chris;Jones;chris.jones10200@example.com;London;NSW;USA;Female;65+;New
10201;John;Williams;john.williams10201@example.com;Paris;BE;Canada;Other;25-34;Returning
10202;John;Davis;john.davis10202@example.com;Paris;ON;USA;Other;55-64;New
10203;Jane;Jones;jane.jones10203@example.com;Tokyo;NY;France;Female;55-64;VIP
10204;Emily;Miller;emily.miller10204@example.com;Berlin;TKY;Australia;Male;65+;VIP
10205;Emily;Davis;emily.davis10205@example.com;Paris;ENG;Germany;Male;55-64;New
10206;Laura;Jones;laura.jones10206@example.com;Toronto;NSW;Australia;Female;35-44;New
10207;John;Williams;john.williams10207@example.com;New York;NY;Japan;Female;35-44;VIP
10208;David;Davis;david.davis10208@example.com;Paris;NY;USA;Other;45-54;VIP
10209;Peter;Miller;peter.miller10209@example.com;Berlin;NSW;USA;Female;45-54;Returning
10210;Sarah;Jones;sarah.jones10210@example.com;Toronto;NSW;USA;Other;35-44;New
10211;Jane;Doe;jane.doe10211@example.com;Toronto;ON;France;Other;45-54;VIP
10212;Peter;Garcia;peter.garcia10212@example.com;Berlin;ENG;USA;Male;25-34;Returning
10213;Jane;Garcia;jane.garcia10213@example.com;Sydney;ENG;Australia;Other;65+;Returning
10214;Jane;Davis;jane.davis10214@example.com;Paris;NSW;Germany;Male;35-44;New
10215;Emily;Jones;emily.jones10215@example.com;Sydney;ENG;France;Female;45-54;New
